date,precipitation,temp_max,temp_min,wind,,
2023-02-26,0,24.616808,8.41402,22.725668,,
2023-02-27,0,25.690218,11.290359,14.529915,,
2023-02-28,0,27.238445,9.920801,15.986593,,
2023-03-01,0.1,27.155249,8.30426,24.216522,,
2023-03-02,0,26.326626,7.838318,23.584808,,
2023-03-03,0,26.683336,4.3217325,28.467329,,
2023-03-04,0,26.450607,4.8998623,21.96295,,
2023-03-05,0.1,26.97652,10.104215,23.993399,,
2023-03-06,0,27.285889,8.905777,20.592503,,
2023-03-07,0,27.187237,6.8909216,25.277023,,
2023-03-08,0,24.800278,9.26729,17.462782,,
2023-03-09,0,26.310589,7.579026,19.995398,,
2023-03-10,0,26.713715,8.249258,21.068459,,
2023-03-11,0,25.499596,9.952207,22.218153,,
2023-03-12,0,23.24871,9.611382,20.969807,,
2023-03-13,0.4,23.417719,9.110659,27.238943,,
2023-03-14,0.3,21.954372,6.8951235,23.319553,,
2023-03-15,3.1,21.490406,9.581333,20.12461,,
2023-03-16,2.9,21.643997,6.101694,15.137133,,
2023-03-17,0.3,23.391518,6.4489403,18.11841,,
2023-03-18,8.8,21.422806,7.6998873,20.68356,,
2023-03-19,1.4000001,21.774555,6.221076,25.1614,,
2023-03-20,0,22.122456,2.635202,22.553936,,
2023-03-21,0,25.411892,4.811371,21.578989,,
2023-03-22,0,26.45813,9.243426,26.661882,,
2023-03-23,0,26.223253,8.930426,20.883102,,
2023-03-24,0,28.215412,9.303738,21.203358,,
2023-03-25,0.90000004,27.498335,9.679486,34.20568,,
2023-03-26,0,27.718733,8.615486,19.813087,,
2023-03-27,0,28.85231,10.518084,19.171478,,
2023-03-28,0.7,28.986809,12.80323,38.546906,,
2023-03-29,4,26.875967,12.734901,18.161278,,
2023-03-30,0,25.909033,8.773193,17.555305,,
2023-03-31,0,27.153875,9.53347,23.068108,,
2023-04-01,0,29.7673,11.361556,19.95972,,
2023-04-02,0.1,29.123928,11.760427,26.886963,,
2023-04-03,0,29.516685,13.381374,17.771753,,
2023-04-04,0,28.437393,10.440414,25.942488,,
2023-04-05,0,28.92305,10.7698965,26.729847,,
2023-04-06,0,26.748621,12.635149,29.528778,,
2023-04-07,1.5,26.388449,12.927324,22.553936,,
2023-04-08,1.6,26.493698,12.826044,21.479664,,
2023-04-09,0,25.71775,10.638065,18.709612,,
2023-04-10,1.8,24.170761,11.989983,27.21038,,
2023-04-11,7.2,20.026802,12.29845,17.533146,,
2023-04-12,0.2,21.884504,9.306501,18.472595,,
2023-04-13,3.3000002,23.779655,8.288896,18.79255,,
2023-04-14,1,24.54891,5.274395,21.129883,,
2023-04-15,0,24.81158,5.47058,18.1041,,
2023-04-16,0,25.094414,9.248285,28.961546,,
2023-04-17,0.4,22.533741,9.376949,36.367126,,
2023-04-18,0,26.796196,9.8367,17.283749,,
2023-04-19,0,26.778969,8.366864,17.643673,,
2023-04-20,0.2,28.670967,9.689507,26.61323,,
2023-04-21,0,27.601492,9.270379,24.216522,,
2023-04-22,1.3000001,27.941154,12.598515,33.672993,,
2023-04-23,1,25.634655,9.743653,22.218153,,
2023-04-24,0,25.896465,11.98719,21.24305,,
2023-04-25,0,28.339508,9.962758,21.518847,,
2023-04-26,0,26.061749,9.982116,31.614477,,
2023-04-27,0,28.421902,9.065757,26.6327,,
2023-04-28,0,25.26158,8.855807,22.782625,,
2023-04-29,0.5,26.955618,7.303605,25.982424,,
2023-04-30,0.3,25.307587,8.915738,22.963936,,
2023-05-01,0,27.443068,9.262728,25.651104,,
2023-05-02,0.7,28.94186,8.964836,16.93531,,
2023-05-03,0,28.116718,11.006811,23.803596,,
2023-05-04,0,26.877304,12.169352,23.469128,,
2023-05-05,4.7,27.076115,11.284731,22.33161,,
2023-05-06,0.4,28.789215,11.820131,20.620806,,
2023-05-07,2.5,28.792213,12.4948635,31.37168,,
2023-05-08,5.2999997,26.645567,11.792267,21.2522,,
2023-05-09,1.6,24.541344,10.489467,31.060303,,
2023-05-10,0.5,27.76345,9.7314205,28.357857,,
2023-05-11,2,27.215124,8.243864,22.406927,,
2023-05-12,1.2,26.33979,9.042689,20.767975,,
2023-05-13,1.7,23.685284,9.996676,19.486609,,
2023-05-14,6.7,23.527248,9.996492,21.096123,,
2023-05-15,0.3,23.224535,8.881466,14.003029,,
2023-05-16,0.2,21.413261,8.291492,21.566975,,
2023-05-17,2.3,23.898357,7.171891,16.808569,,
2023-05-18,0,24.997715,8.370742,23.023119,,
2023-05-19,0.4,27.479553,9.485739,10.931203,,
2023-05-20,1.1,26.49259,13.203075,13.049689,,
2023-05-21,7.0000005,24.573233,14.07592,17.992796,,
2023-05-22,11.2,26.711351,12.712942,21.166653,,
2023-05-23,2,25.584482,11.083282,15.137133,,
2023-05-24,0.4,24.989538,11.036061,15.617529,,
2023-05-25,0.3,27.287132,11.401741,19.05281,,
2023-05-26,8.300001,27.063547,11.628778,30.5173,,
2023-05-27,0.5,27.01846,11.863903,19.513195,,
2023-05-28,9.3,26.13108,13.376816,25.992397,,
2023-05-29,1.9,24.507732,9.367002,16.75064,,
2023-05-30,0.1,26.111654,8.474135,14.561099,,
2023-05-31,0,26.67729,13.79381,14.81259,,
2023-06-01,0.6,28.472374,12.91761,14.689589,,
2023-06-02,4.5,31.280354,11.847809,14.113653,,
2023-06-03,0.5,29.782352,14.273548,18.947083,,
2023-06-04,0,27.81379,11.428935,32.2396,,
2023-06-05,0.4,28.68362,13.29492,22.881956,,
2023-06-06,3.4,27.142214,12.407106,19.592731,,
2023-06-07,2,24.331394,11.629722,26.727423,,
2023-06-08,0.1,27.776573,11.375803,15.30741,,
2023-06-09,0,29.855114,10.381203,21.94524,,
2023-06-10,0,31.549843,12.774704,15.273505,,
2023-06-11,1.6,30.953438,15.060844,22.539564,,
2023-06-12,0,29.578293,13.596323,27.059933,,
2023-06-13,0,29.21577,9.925117,29.598919,,
2023-06-14,0,30.961262,15.521267,22.380884,,
2023-06-15,0,32.213223,14.49523,29.546328,,
2023-06-16,0,31.165974,14.654497,27.551172,,
2023-06-17,0,30.455528,14.459883,28.227304,,
2023-06-18,0,31.431652,14.5836525,27.852928,,
2023-06-19,0,31.23706,12.340101,29.74306,,
2023-06-20,0,32.135136,15.632006,20.371038,,
2023-06-21,0,28.76382,14.454166,28.660158,,
2023-06-22,0,26.563665,12.821426,32.26572,,
2023-06-23,0,26.39757,12.452995,30.472675,,
2023-06-24,0,24.916136,11.1887455,28.137632,,
2023-06-25,3.5,27.51731,13.939665,26.260265,,
2023-06-26,7.3999996,24.982237,13.376318,27.36947,,
2023-06-27,0.5,26.251827,11.843376,17.309975,,
2023-06-28,4.2,26.417507,14.059986,14.05845,,
2023-06-29,3.5,24.262316,14.150301,20.12461,,
2023-06-30,3.9,25.43317,13.77647,21.734581,,
2023-07-01,1.6,26.915066,13.626038,19.559633,,
2023-07-02,10.5,25.03722,13.983349,17.917007,,
2023-07-03,9.6,28.174927,14.029362,11.792404,,
2023-07-04,13.500001,26.465164,14.1373005,15.042659,,
2023-07-05,10.5,27.543892,14.396709,17.727943,,
2023-07-06,13.2,26.306677,13.2127075,15.408671,,
2023-07-07,18.2,26.358072,15.743458,20.767975,,
2023-07-08,3.4999998,26.739925,13.550901,19.881649,,
2023-07-09,14,26.415022,13.537619,18.03237,,
2023-07-10,7.3,26.679255,13.353285,10.1376915,,
2023-07-11,8,26.705275,12.246214,18.079027,,
2023-07-12,9.500001,26.245634,11.847633,18.947083,,
2023-07-13,2.3999999,25.55555,11.628994,13.044722,,
2023-07-14,3.3,27.589437,10.504316,17.654688,,
2023-07-15,2.8999996,26.184013,12.896107,17.114204,,
2023-07-16,0.90000004,26.285097,11.701053,21.734581,,
2023-07-17,5.9000006,25.7522,12.189123,19.164719,,
2023-07-18,0.4,26.971786,11.358299,16.919998,,
2023-07-19,1,27.524403,12.999168,14.264361,,
2023-07-20,0.3,25.974735,11.568974,26.124195,,
2023-07-21,0.6,28.050194,12.731527,25.210283,,
2023-07-22,10.600001,25.97074,13.311935,17.298738,,
2023-07-23,12.700002,26.488087,14.07387,19.803272,,
2023-07-24,6.9000006,24.018143,13.617231,13.783817,,
2023-07-25,12.1,25.015152,14.034441,15.03835,,
2023-07-26,6.299999,25.77413,12.752037,12.261157,,
2023-07-27,22.200003,19.030342,13.285601,13.392774,,
2023-07-28,11.400001,21.658754,9.886951,12.10157,,
2023-07-29,0.1,25.800793,10.033636,15.937878,,
2023-07-30,2.8000002,24.996916,12.806824,14.336861,,
2023-07-31,27.1,25.10989,12.162695,13.450708,,
2023-08-01,3.6999993,27.080614,12.99313,17.917007,,
2023-08-02,2.6000001,25.12669,12.093281,13.830749,,
2023-08-03,19.8,25.746,10.867647,17.22742,,
2023-08-04,6.3999996,22.983433,13.630383,11.440979,,
2023-08-05,18,25.860592,14.817194,12.979984,,
2023-08-06,18.700003,23.677908,13.677689,11.252519,,
2023-08-07,1,26.788145,12.15724,20.724247,,
2023-08-08,2.2,27.681868,12.051277,10.8955765,,
2023-08-09,1.2,27.357145,11.906019,9.885262,,
2023-08-10,3.3999999,27.36945,13.328688,13.556282,,
2023-08-11,2.1,27.222286,12.852671,15.580141,,
2023-08-12,3.9999998,25.459137,12.706404,9.422101,,
2023-08-13,6,27.189825,11.733357,20.60823,,
2023-08-14,1.4000001,25.770517,13.560064,26.867676,,
2023-08-15,8.2,24.20263,10.168753,19.513195,,
2023-08-16,1.5,23.779911,10.0114765,22.884789,,
2023-08-17,9.1,23.745916,13.782007,11.200571,,
2023-08-18,15.899999,24.83166,11.187869,11.753877,,
2023-08-19,12.2,26.476265,12.925713,20.172853,,
2023-08-20,4.499999,19.298033,12.758526,22.180206,,
2023-08-21,0.90000004,24.080164,10.719787,19.602652,,
2023-08-22,4.399999,25.199903,12.623505,13.905509,,
2023-08-23,10.599999,24.511175,12.737202,21.611996,,
2023-08-24,4.2,22.24476,12.434793,24.162947,,
2023-08-25,2.1000001,21.945726,9.396278,16.75064,,
2023-08-26,0.9,23.296919,10.894896,13.18308,,
2023-08-27,2.9,24.155397,13.707354,17.771753,,
2023-08-28,17,22.062786,13.805733,11.113451,,
2023-08-29,0.8,26.2599,12.055744,10.829959,,
2023-08-30,0.1,26.734276,9.587299,15.7908325,,
2023-08-31,14.6,25.685266,14.313425,14.186923,,
2023-09-01,27.300003,25.997984,13.081215,15.021105,,
2023-09-02,8.099999,26.147017,11.988085,11.252519,,
2023-09-03,7.6000004,27.200806,13.468246,15.905319,,
2023-09-04,8.400001,26.585762,11.287195,11.4862,,
2023-09-05,4.2999997,26.649174,11.557106,15.484185,,
2023-09-06,9.9,26.39674,12.364056,16.434305,,
2023-09-07,2.7999995,26.25382,13.434713,11.183201,,
2023-09-08,0.3,23.531668,11.861704,18.681883,,
2023-09-09,0,23.652813,9.970247,21.028437,,
2023-09-10,0.6,23.12529,10.110438,18.720001,,
2023-09-11,0.8,23.668045,8.842949,19.914217,,
2023-09-12,0,24.825415,9.642359,22.79684,,
2023-09-13,0.5,26.76812,12.216225,22.206486,,
2023-09-14,0.1,27.167616,12.074249,17.81909,,
2023-09-15,3.7999997,27.728662,14.432659,19.319628,,
2023-09-16,9.3,27.089132,13.645475,19.8,,
2023-09-17,13.799998,25.413439,13.868418,13.849476,,
2023-09-18,5.5,24.949364,13.951094,10.823973,,
2023-09-19,15.4000025,25.856598,12.752609,10.495713,,
2023-09-20,6.1,25.410603,11.527542,14.81259,,
2023-09-21,0.4,25.4257,11.757681,19.721298,,
2023-09-22,0.5,25.850424,11.472945,24.144165,,
2023-09-23,0,26.452118,10.795184,21.626984,,
2023-09-24,0,25.863945,7.759652,28.802248,,
2023-09-25,0,24.46461,8.829741,31.056128,,
2023-09-26,0,24.401997,7.855584,29.5551,,
2023-09-27,0,25.693092,8.80401,26.208395,,
2023-09-28,0,26.121216,8.860148,20.61766,,
2023-09-29,0,26.137596,10.929808,25.14852,,
2023-09-30,0.1,27.569458,12.698931,19.011953,,
2023-10-01,0.1,27.233519,11.884916,18.998316,,
2023-10-02,1,27.211557,13.125568,22.415602,,
2023-10-03,14.099998,28.103592,14.902895,12.522619,,
2023-10-04,5.6000004,27.866932,13.296988,16.299694,,
2023-10-05,0.4,26.915401,13.287994,12.594856,,
2023-10-06,4.1,25.714859,12.053585,15.876775,,
2023-10-07,0.4,20.689106,13.595724,29.354902,,
2023-10-08,1.3000001,17.272865,11.352422,24.609364,,
2023-10-09,1.7,22.099585,11.275605,16.45007,,
2023-10-10,7.2,25.830797,11.894466,15.021105,,
2023-10-11,0.4,22.839748,11.399402,22.288042,,
2023-10-12,0.6,25.756897,11.253437,12.181624,,
2023-10-13,1.4000001,26.267437,10.799349,17.057314,,
2023-10-14,10.400001,26.216757,11.982908,26.903828,,
2023-10-15,2.1,21.120863,13.276886,28.006056,,
2023-10-16,0,19.962841,10.2014475,24.94413,,
2023-10-17,0.5,21.107021,7.9856586,16.75064,,
2023-10-18,0,23.388138,5.583954,17.399586,,
2023-10-19,0,23.70436,7.734336,22.9724,,
2023-10-20,0,24.077898,9.405133,24.627787,,
2023-10-21,0,25.819805,8.279151,21.26744,,
2023-10-22,0,26.349318,9.760996,22.768396,,
2023-10-23,0,25.512794,10.501518,23.675303,,
2023-10-24,0,25.432499,10.128538,18.681883,,
2023-10-25,7.8999996,19.816044,13.686417,13.797913,,
2023-10-26,2.8,23.100948,13.236828,9.931042,,
2023-10-27,0.3,24.689865,12.821281,12.245294,,
2023-10-28,0.2,23.88421,11.675328,23.83624,,
2023-10-29,0.3,24.365837,12.589731,20.497883,,
2023-10-30,0,21.740864,6.6767406,16.575644,,
2023-10-31,0.1,22.724272,7.73647,22.932877,,
2023-11-01,0,22.38372,6.4840193,28.412645,,
2023-11-02,0.1,23.880424,5.031193,26.474077,,
2023-11-03,0.4,24.09568,6.4710293,22.881956,,
2023-11-04,0,22.770445,6.2944107,22.553936,,
2023-11-05,0,24.874992,5.2873087,23.675303,,
2023-11-06,0,26.459614,8.291451,26.903828,,
2023-11-07,0,27.761135,9.565813,21.09305,,
2023-11-08,0.1,27.675592,12.195955,13.570615,,
2023-11-09,0.3,27.05401,11.562123,21.638964,,
2023-11-10,0.90000004,25.661886,10.928994,17.31746,,
2023-11-11,1.5000001,25.06454,13.796516,19.66536,,
2023-11-12,0,25.516685,8.810344,17.057314,,
2023-11-13,0.70000005,23.444862,13.230049,18.671474,,
2023-11-14,0.3,20.674435,10.930065,19.855558,,
2023-11-15,0,23.195343,9.341027,22.668568,,
2023-11-16,0,22.347677,3.0885086,18.430452,,
2023-11-17,0,24.89925,5.621928,19.211996,,
2023-11-18,0,21.990631,4.813678,16.946787,,
2023-11-19,0,26.117392,6.553769,16.516901,,
2023-11-20,0,26.668001,9.445463,27.666182,,
2023-11-21,1.7,23.195925,9.812554,28.515089,,
2023-11-22,0.3,17.656374,6.061842,23.906818,,
2023-11-23,10.9,15.101509,8.007673,21.67786,,
2023-11-24,0,21.525103,3.1669865,15.629971,,
2023-11-25,0,21.767244,6.1513786,23.532547,,
2023-11-26,0,21.9896,5.2311716,17.87718,,
2023-11-27,0.3,19.369564,8.247242,17.10284,,
2023-11-28,0.1,20.816124,9.269878,18.089775,,
2023-11-29,3.7,19.481302,8.709747,18.25026,,
2023-11-30,0.3,22.310894,6.6754627,7.928178,,
2023-12-01,0,22.025362,6.6351995,19.228851,,
2023-12-02,0,19.697323,8.232488,16.489416,,
2023-12-03,0.4,19.244213,9.572809,17.309973,,
2023-12-04,1.9000001,20.032797,11.194478,11.440979,,
2023-12-05,0.1,19.545933,9.767681,19.05281,,
2023-12-06,0.8,17.351885,9.3566675,19.386591,,
2023-12-07,0.4,16.51503,9.053318,17.373497,,
2023-12-08,1,19.010773,6.4856377,14.440443,,
2023-12-09,0,19.53606,6.016243,9.028754,,
2023-12-10,0,16.699085,7.327819,20.721119,,
2023-12-11,9.099999,12.926521,4.930626,19.33639,,
2023-12-12,0.2,16.178036,6.1740694,12.4811535,,
2023-12-13,0,16.48783,6.2057266,14.618837,,
2023-12-14,0.1,17.379818,9.720501,17.309973,,
2023-12-15,0.70000005,18.310995,8.830911,14.33234,,
2023-12-16,4.5999994,17.328661,10.0094595,7.69592,,
2023-12-17,0.1,18.845694,7.9597588,18.455048,,
2023-12-18,0,18.864483,1.0776439,10.948973,,
2023-12-19,0,18.052706,3.0864477,20.265795,,
2023-12-20,0,19.08016,0.44993782,12.43434,,
2023-12-21,0,19.967184,0.0470953,14.934577,,
2023-12-22,0,20.596832,0.4303794,19.770523,,
2023-12-23,0,18.995062,0.4110489,17.709658,,
2023-12-24,0,21.392105,4.620077,18.289274,,
2023-12-25,0,20.926014,5.9449577,9.504273,,
2023-12-26,0,17.267485,6.442416,19.406637,,
2023-12-27,1.0000001,14.446341,8.189788,11.457958,,
2023-12-28,0,17.194803,-0.97839093,19.107151,,
2023-12-29,0,16.622204,-0.30061555,17.654688,,
2023-12-30,0,16.441933,1.1539373,21.897945,,
2023-12-31,0,19.369915,3.3460298,14.904173,,
2024-01-01,0,19.312128,3.1331367,16.923828,,
2024-01-02,0,19.400164,4.8643723,18.218275,,
2024-01-03,0,21.799839,7.009795,24.569836,,
2024-01-04,0,21.472723,1.7694168,21.068459,,
2024-01-05,0,20.6248,1.894011,19.681828,,
2024-01-06,0,22.834597,1.2305632,19.64558,,
2024-01-07,0,19.509335,6.07178,20.730501,,
2024-01-08,0,20.634573,5.7950583,24.33664,,
2024-01-09,0,20.779476,4.206235,22.691425,,
2024-01-10,0,21.471058,1.4585762,15.175612,,
2024-01-11,0,23.402636,3.300282,20.456745,,
2024-01-12,0,25.067844,3.7089925,19.09358,,
2024-01-13,0,22.204048,4.8155375,20.12461,,
2024-01-14,0,21.266829,6.639345,13.18308,,
2024-01-15,0,23.79508,3.815548,18.193361,,
2024-01-16,0,23.229628,7.497181,13.084402,,
2024-01-17,0,23.25821,7.5209208,16.676977,,
2024-01-18,0,22.884155,9.75962,20.12461,,
2024-01-19,0,20.813267,8.900699,20.696087,,
2024-01-20,0,15.6302395,6.8038845,21.41319,,
2024-01-21,0,17.97232,9.387085,24.57511,,
2024-01-22,0,19.692978,3.7613173,13.979872,,
2024-01-23,0.1,21.529308,4.3979063,15.484185,,
2024-01-24,0,20.461975,5.896079,25.959969,,
2024-01-25,0,21.970367,4.29364,22.691423,,
2024-01-26,0,22.125715,3.8211508,20.12461,,
2024-01-27,0,21.754837,2.6982355,18.440998,,
2024-01-28,0,20.7306,7.65386,21.382906,,
2024-01-29,0,17.968382,4.842622,21.915693,,
2024-01-30,0,17.293356,5.170602,22.9724,,
2024-01-31,0.1,18.38487,8.672471,16.93531,,
2024-02-01,0,18.41305,7.199973,19.083395,,
2024-02-02,0,23.940018,3.327362,24.184391,,
2024-02-03,0,21.915953,1.9373679,20.63023,,
2024-02-04,0,20.877798,1.0837593,17.309973,,
2024-02-05,0,19.393898,3.7179742,18.057508,,
2024-02-06,0,22.205708,1.2492743,19.245697,,
2024-02-07,0,24.506823,3.1522317,18.709612,,
2024-02-08,0,26.209208,6.0870075,21.647945,,
2024-02-09,0,25.66543,9.013118,23.277834,,
2024-02-10,0,25.30088,3.8792448,24.48,,
2024-02-11,0,23.429127,3.1065912,22.553934,,
2024-02-12,0,24.290009,4.5465174,23.950148,,
2024-02-13,0,22.272308,6.031803,20.61766,,
2024-02-14,0,20.91009,6.6334352,14.77755,,
2024-02-15,0,24.349463,9.39668,21.9718,,
2024-02-16,0,21.137323,5.6188507,28.44,,
2024-02-17,10.9,14.936544,7.3028946,24.187069,,
2024-02-18,0,18.054218,4.0262327,17.727943,,
2024-02-19,0,22.645016,3.0094604,11.720751,,
2024-02-20,0,22.05636,2.1455498,12.682018,,
2024-02-21,0,25.538244,2.3092198,14.48972,,
2024-02-22,0,26.256742,3.6535263,11.212135,,
2024-02-23,0,26.072273,5.2140636,14.764389,,
2024-02-24,0,26.809204,9.363137,19.164717,,
2024-02-25,0,25.783878,8.211387,18.129137,,
2024-02-26,0,26.633898,6.5101614,19.130875,,
2024-02-27,0,26.718452,7.950425,12.074766,,
2024-02-28,0,27.286577,8.986893,19.107151,,
2024-02-29,0,26.200024,9.628025,24.066206,,
2024-03-01,0,26.179596,7.7699976,23.762726,,
2024-03-02,0,25.434797,8.380983,28.820242,,
2024-03-03,0,26.437813,7.2990446,32.11071,,
2024-03-04,0,26.608484,7.9359055,27.897097,,
2024-03-05,0,26.196278,4.9785776,29.574827,,
2024-03-06,0,26.879328,8.526834,22.127556,,
2024-03-07,0,28.403976,8.758482,25.96995,,
2024-03-08,0,29.764954,5.9470377,19.523155,,
2024-03-09,0,28.54026,6.104041,24.798225,,
2024-03-10,0,27.201128,8.479004,26.28986,,
2024-03-11,0,26.728655,8.006734,20.073025,,
2024-03-12,0,25.947905,9.508831,23.535301,,
2024-03-13,0,26.38664,7.3972645,25.942488,,
2024-03-14,0,25.929989,9.767878,30.77105,,
2024-03-15,0,26.806435,7.286256,28.449112,,
2024-03-16,0,27.466158,9.850428,29.381382,,
2024-03-17,0,27.964653,8.561271,22.963936,,
2024-03-18,0,28.10469,10.923624,18.35647,,
2024-03-19,0,25.459518,13.3318405,22.077717,,
2024-03-20,0,26.801954,11.837622,23.587555,,
2024-03-21,0,29.539074,9.53966,24.993439,,
2024-03-22,0,26.612545,7.49909,25.045238,,
2024-03-23,0,27.19276,9.4594555,19.373219,,
2024-03-24,0,29.310009,4.0458965,30.293522,,
2024-03-25,0,25.476345,3.1067924,23.319553,,
2024-03-26,0,26.699436,4.456909,25.711662,,
2024-03-27,0,27.035223,2.5933943,25.72174,,
2024-03-28,0,26.557487,7.5947886,34.04047,,
2024-03-29,0,27.543165,7.1612396,28.467327,,
2024-03-30,0,27.624931,7.720907,29.337238,,
2024-03-31,0,27.90707,9.672392,26.959166,,
2024-04-01,0,28.788197,9.598134,27.288855,,
2024-04-02,0,28.199535,8.224076,27.086262,,
2024-04-03,0,28.745186,8.342063,28.820242,,
2024-04-04,0,24.122185,7.7225904,22.42427,,
2024-04-05,0,25.38535,7.977277,23.795427,,
2024-04-06,0,26.585127,7.7103186,27.86921,,
2024-04-07,0,27.260166,9.598525,29.598919,,
2024-04-08,0,27.353949,13.61356,26.525429,,
2024-04-09,0,25.77734,7.7197695,31.75355,,
2024-04-10,0,26.999998,8.779558,22.45315,,
2024-04-11,0,26.67207,9.226375,19.959719,,
2024-04-12,0,29.102074,7.4847727,34.62369,,
2024-04-13,0,28.970764,9.741775,27.74103,,
2024-04-14,0,30.451534,10.691578,23.051247,,
2024-04-15,0,31.00032,11.717075,24.881702,,
2024-04-16,0,30.73563,12.323122,24.57511,,
2024-04-17,0,30.39241,13.936266,22.086521,,
2024-04-18,0,29.320267,14.154854,19.839235,,
2024-04-19,0.2,28.580975,14.5657215,24.482647,,
2024-04-20,4.2999997,28.397503,15.339199,22.033648,,
